1,1,10000, 10000, 10000, 43.177870, 46.320024
1,10000, 10000, 10000, 42.958592, 46.556460
1,10000, 10000, 10000, 42.908238, 46.611096
1,10000, 10000, 10000, 42.956637, 46.558579
1,10000, 10000, 10000, 42.947909, 46.568042
2,10000, 10000, 10000, 22.726963, 88.001198
2,10000, 10000, 10000, 23.113899, 86.528023
2,10000, 10000, 10000, 23.348642, 85.658087
2,10000, 10000, 10000, 23.341966, 85.682586
2,10000, 10000, 10000, 23.117352, 86.515099
3,10000, 10000, 10000, 15.328762, 130.473681
3,10000, 10000, 10000, 15.287091, 130.829337
3,10000, 10000, 10000, 15.274778, 130.934803
3,10000, 10000, 10000, 15.178939, 131.761513
3,10000, 10000, 10000, 15.322753, 130.524845
4,10000, 10000, 10000, 11.839721, 168.922901
4,10000, 10000, 10000, 11.745154, 170.282997
4,10000, 10000, 10000, 11.713343, 170.745448
4,10000, 10000, 10000, 11.744736, 170.289052
4,10000, 10000, 10000, 11.703901, 170.883197
5,10000, 10000, 10000, 8.981308, 222.684709
5,10000, 10000, 10000, 9.044376, 221.131892
5,10000, 10000, 10000, 9.013067, 221.900056
5,10000, 10000, 10000, 8.972297, 222.908368
5,10000, 10000, 10000, 8.992664, 222.403496
6,10000, 10000, 10000, 7.588286, 263.564143
6,10000, 10000, 10000, 7.621174, 262.426756
6,10000, 10000, 10000, 7.595676, 263.307716
6,10000, 10000, 10000, 7.604455, 263.003715
6,10000, 10000, 10000, 7.768003, 257.466425
7,10000, 10000, 10000, 6.453895, 309.890370
7,10000, 10000, 10000, 6.407832, 312.118069
7,10000, 10000, 10000, 6.404231, 312.293568
7,10000, 10000, 10000, 6.442177, 310.454079
7,10000, 10000, 10000, 6.517469, 306.867609
8,10000, 10000, 10000, 6.299292, 317.495988
8,10000, 10000, 10000, 5.880650, 340.098459
8,10000, 10000, 10000, 5.917245, 337.995124
8,10000, 10000, 10000, 5.990159, 333.880939
8,10000, 10000, 10000, 6.124601, 326.551905
9,10000, 10000, 10000, 5.152752, 388.142139
9,10000, 10000, 10000, 5.179026, 386.173035
9,10000, 10000, 10000, 5.156797, 387.837629
9,10000, 10000, 10000, 5.161082, 387.515628
9,10000, 10000, 10000, 5.176574, 386.355883
10,10000, 10000, 10000, 4.816424, 415.245863
10,10000, 10000, 10000, 4.814371, 415.422927
10,10000, 10000, 10000, 4.825830, 414.436487
10,10000, 10000, 10000, 4.862489, 411.311983
10,10000, 10000, 10000, 4.815679, 415.310072
11,10000, 10000, 10000, 4.359554, 458.762549
11,10000, 10000, 10000, 4.372671, 457.386320
11,10000, 10000, 10000, 4.383052, 456.303057
11,10000, 10000, 10000, 4.384448, 456.157735
11,10000, 10000, 10000, 4.353226, 459.429427
12,10000, 10000, 10000, 4.229814, 472.834080
12,10000, 10000, 10000, 4.224106, 473.472956
12,10000, 10000, 10000, 4.226025, 473.257972
12,10000, 10000, 10000, 4.221666, 473.746581
12,10000, 10000, 10000, 4.254721, 470.066050
13,10000, 10000, 10000, 3.813279, 524.482995
13,10000, 10000, 10000, 3.796316, 526.826531
13,10000, 10000, 10000, 3.798249, 526.558482
13,10000, 10000, 10000, 3.804450, 525.700151
13,10000, 10000, 10000, 3.799685, 526.359384
14,10000, 10000, 10000, 3.505487, 570.534197
14,10000, 10000, 10000, 3.554809, 562.618086
14,10000, 10000, 10000, 3.578500, 558.893425
14,10000, 10000, 10000, 3.469188, 576.503780
14,10000, 10000, 10000, 3.558247, 562.074525
15,10000, 10000, 10000, 3.429145, 583.235751
15,10000, 10000, 10000, 3.413816, 585.854612
15,10000, 10000, 10000, 3.432719, 582.628495
15,10000, 10000, 10000, 3.431821, 582.781054
15,10000, 10000, 10000, 3.428031, 583.425225
16,10000, 10000, 10000, 3.680904, 543.344809
16,10000, 10000, 10000, 3.660222, 546.414900
16,10000, 10000, 10000, 3.705889, 539.681635
16,10000, 10000, 10000, 3.682278, 543.142073
16,10000, 10000, 10000, 3.662362, 546.095627
17,10000, 10000, 10000, 3.364571, 594.429422
17,10000, 10000, 10000, 3.381756, 591.408712
17,10000, 10000, 10000, 3.363724, 594.579125
17,10000, 10000, 10000, 3.363809, 594.564032
17,10000, 10000, 10000, 3.386090, 590.651778
18,10000, 10000, 10000, 3.278078, 610.113662
18,10000, 10000, 10000, 3.242024, 616.898625
18,10000, 10000, 10000, 3.261361, 613.240880
18,10000, 10000, 10000, 3.226616, 619.844460
18,10000, 10000, 10000, 3.264816, 612.591871
19,10000, 10000, 10000, 3.285106, 608.808270
19,10000, 10000, 10000, 3.261216, 613.268167
19,10000, 10000, 10000, 3.253269, 614.766311
19,10000, 10000, 10000, 3.257421, 613.982633
19,10000, 10000, 10000, 3.242762, 616.758143
20,10000, 10000, 10000, 3.553694, 562.794661
20,10000, 10000, 10000, 3.586106, 557.708052
20,10000, 10000, 10000, 3.555820, 562.458208
20,10000, 10000, 10000, 3.560916, 561.653216
20,10000, 10000, 10000, 3.573069, 559.742972
21,10000, 10000, 10000, 3.442257, 581.014083
21,10000, 10000, 10000, 3.535425, 565.702841
21,10000, 10000, 10000, 3.527026, 567.049966
21,10000, 10000, 10000, 3.432862, 582.604315
21,10000, 10000, 10000, 3.420691, 584.677165
22,10000, 10000, 10000, 3.350873, 596.859358
22,10000, 10000, 10000, 3.336261, 599.473523
22,10000, 10000, 10000, 3.341397, 598.551973
22,10000, 10000, 10000, 3.345365, 597.842094
22,10000, 10000, 10000, 3.345157, 597.879190
23,10000, 10000, 10000, 3.418912, 584.981497
23,10000, 10000, 10000, 3.676278, 544.028525
23,10000, 10000, 10000, 3.394748, 589.145411
23,10000, 10000, 10000, 3.427580, 583.502081
23,10000, 10000, 10000, 3.422655, 584.341734
24,10000, 10000, 10000, 3.512719, 569.359485
24,10000, 10000, 10000, 3.531582, 566.318473
24,10000, 10000, 10000, 3.528447, 566.821536
24,10000, 10000, 10000, 3.516465, 568.752984
24,10000, 10000, 10000, 3.519819, 568.211021
25,10000, 10000, 10000, 3.500098, 571.412560
25,10000, 10000, 10000, 3.486130, 573.702067
25,10000, 10000, 10000, 3.539957, 564.978535
25,10000, 10000, 10000, 3.509158, 569.937260
25,10000, 10000, 10000, 3.489545, 573.140677
26,10000, 10000, 10000, 3.674494, 544.292625
26,10000, 10000, 10000, 3.610358, 553.961673
26,10000, 10000, 10000, 3.631660, 550.712310
26,10000, 10000, 10000, 3.627989, 551.269650
26,10000, 10000, 10000, 3.572272, 559.867860
27,10000, 10000, 10000, 3.676358, 544.016730
27,10000, 10000, 10000, 3.614241, 553.366576
27,10000, 10000, 10000, 3.667554, 545.322546
27,10000, 10000, 10000, 3.673743, 544.403858
27,10000, 10000, 10000, 3.609369, 554.113488
28,10000, 10000, 10000, 3.521340, 567.965641
28,10000, 10000, 10000, 3.572247, 559.871761
28,10000, 10000, 10000, 3.523106, 567.680907
28,10000, 10000, 10000, 3.471151, 576.177757
28,10000, 10000, 10000, 3.516934, 568.677095
29,10000, 10000, 10000, 3.564877, 561.029203
29,10000, 10000, 10000, 3.591375, 556.889755
29,10000, 10000, 10000, 3.576806, 559.158032
29,10000, 10000, 10000, 3.664111, 545.835016
29,10000, 10000, 10000, 3.586274, 557.681880
30,10000, 10000, 10000, 3.538777, 565.167025
30,10000, 10000, 10000, 3.511731, 569.519678
30,10000, 10000, 10000, 3.780651, 529.009436
30,10000, 10000, 10000, 3.558614, 562.016485
30,10000, 10000, 10000, 3.509191, 569.931905
31,10000, 10000, 10000, 3.610609, 553.923216
31,10000, 10000, 10000, 3.658088, 546.733677
31,10000, 10000, 10000, 3.607506, 554.399624
31,10000, 10000, 10000, 3.582003, 558.346779
31,10000, 10000, 10000, 3.023374, 661.512662
32,10000, 10000, 10000, 3.470285, 576.321551
32,10000, 10000, 10000, 3.424952, 583.949715
32,10000, 10000, 10000, 3.477915, 575.057199
32,10000, 10000, 10000, 3.484124, 574.032450
32,10000, 10000, 10000, 3.515739, 568.870505
33,10000, 10000, 10000, 3.953363, 505.898343
33,10000, 10000, 10000, 3.900257, 512.786735
33,10000, 10000, 10000, 3.606749, 554.515968
33,10000, 10000, 10000, 3.663484, 545.928429
33,10000, 10000, 10000, 3.635172, 550.180337
34,10000, 10000, 10000, 3.439176, 581.534703
34,10000, 10000, 10000, 3.393343, 589.389222
34,10000, 10000, 10000, 3.501850, 571.126637
34,10000, 10000, 10000, 3.409195, 586.648682
34,10000, 10000, 10000, 3.365067, 594.341880
35,10000, 10000, 10000, 3.671952, 544.669485
35,10000, 10000, 10000, 3.886429, 514.611293
35,10000, 10000, 10000, 3.700294, 540.497561
35,10000, 10000, 10000, 3.698925, 540.697565
